"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 00:48:27 GMT 2024","Wed Jan 17 00:48:28 GMT 2024","594","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"failed","Wed Jan 17 00:48:43 GMT 2024","Wed Jan 17 00:48:46 GMT 2024","3281","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"passed","Wed Jan 17 00:48:08 GMT 2024","Wed Jan 17 00:48:13 GMT 2024","5185","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"failed","Wed Jan 17 00:48:27 GMT 2024","Wed Jan 17 00:48:27 GMT 2024","87","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:09 GMT 2024","Wed Jan 17 00:48:11 GMT 2024","1910","","","","","","Validate Council Output [LondonBoroughRedbridge-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:12 GMT 2024","Wed Jan 17 00:48:13 GMT 2024","1016","","","","","","Validate Council Output [MalvernHillsDC-None-None]",""
"failed","Wed Jan 17 00:48:06 GMT 2024","Wed Jan 17 00:48:08 GMT 2024","1135","","","","","","Validate Council Output [HuntingdonDistrictCouncil-None-None]",""
"passed","Wed Jan 17 00:48:13 GMT 2024","Wed Jan 17 00:48:17 GMT 2024","3275","","","","","","Validate Council Output [ManchesterCityCouncil-None-None]",""
"failed","Wed Jan 17 00:48:34 GMT 2024","Wed Jan 17 00:48:34 GMT 2024","600","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"passed","Wed Jan 17 00:47:58 GMT 2024","Wed Jan 17 00:47:59 GMT 2024","821","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"passed","Wed Jan 17 00:47:59 GMT 2024","Wed Jan 17 00:48:02 GMT 2024","2721","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"passed","Wed Jan 17 00:48:28 GMT 2024","Wed Jan 17 00:48:29 GMT 2024","536","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:48:02 GMT 2024","Wed Jan 17 00:48:04 GMT 2024","2445","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"failed","Wed Jan 17 00:48:28 GMT 2024","Wed Jan 17 00:48:28 GMT 2024","169","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:47:56 GMT 2024","Wed Jan 17 00:47:56 GMT 2024","3","","","","","","Validate Council Output [CastlepointDistrictCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:28 GMT 2024","Wed Jan 17 00:48:28 GMT 2024","93","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:16 GMT 2024","Wed Jan 17 00:48:17 GMT 2024","658","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Wed Jan 17 00:47:55 GMT 2024","Wed Jan 17 00:47:57 GMT 2024","1973","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"passed","Wed Jan 17 00:50:48 GMT 2024","Wed Jan 17 00:50:50 GMT 2024","2604","","","","","","Validate Council Output [TorridgeDistrictCouncil-None-None]",""
"passed","Wed Jan 17 00:47:51 GMT 2024","Wed Jan 17 00:47:52 GMT 2024","879","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"failed","Wed Jan 17 00:48:17 GMT 2024","Wed Jan 17 00:48:17 GMT 2024","3","","","","","","Validate Council Output [NorthEastLincs-None-None]",""
"passed","Wed Jan 17 00:48:04 GMT 2024","Wed Jan 17 00:48:06 GMT 2024","1558","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"failed","Wed Jan 17 00:48:28 GMT 2024","Wed Jan 17 00:48:28 GMT 2024","75","","","","","","Validate Council Output [PrestonCityCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:21 GMT 2024","Wed Jan 17 00:48:21 GMT 2024","3","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:39 GMT 2024","Wed Jan 17 00:48:41 GMT 2024","1736","","","","","","Validate Council Output [SouthCambridgeshireCouncil-None-None]",""
"passed","Wed Jan 17 00:48:51 GMT 2024","Wed Jan 17 00:48:55 GMT 2024","4268","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:48:23 GMT 2024","Wed Jan 17 00:48:23 GMT 2024","760","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"failed","Wed Jan 17 00:48:07 GMT 2024","Wed Jan 17 00:48:07 GMT 2024","156","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:36 GMT 2024","Wed Jan 17 00:50:47 GMT 2024","131337","","","","","","Validate Council Output [TamesideMBCouncil-None-None]",""
"failed","Wed Jan 17 00:48:02 GMT 2024","Wed Jan 17 00:48:02 GMT 2024","2","","","","","","Validate Council Output [BexleyCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:47 GMT 2024","Wed Jan 17 00:48:48 GMT 2024","1008","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"passed","Wed Jan 17 00:48:04 GMT 2024","Wed Jan 17 00:48:06 GMT 2024","2085","","","","","","Validate Council Output [HarrogateBoroughCouncil-None-None]",""
"failed","Wed Jan 17 00:48:08 GMT 2024","Wed Jan 17 00:48:08 GMT 2024","584","","","","","","Validate Council Output [KingstonUponThamesCouncil-None-None]",""
"passed","Wed Jan 17 00:47:54 GMT 2024","Wed Jan 17 00:47:55 GMT 2024","1133","","","","","","Validate Council Output [BarnsleyMBCouncil-None-None]",""
"failed","Wed Jan 17 00:48:28 GMT 2024","Wed Jan 17 00:48:28 GMT 2024","82","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:47:57 GMT 2024","Wed Jan 17 00:47:58 GMT 2024","761","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"passed","Wed Jan 17 00:47:54 GMT 2024","Wed Jan 17 00:47:58 GMT 2024","4826","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"passed","Wed Jan 17 00:47:51 GMT 2024","Wed Jan 17 00:47:52 GMT 2024","947","","","","","","Validate Council Output [ConwyCountyBorough-None-None]",""
"passed","Wed Jan 17 00:47:52 GMT 2024","Wed Jan 17 00:47:54 GMT 2024","1709","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:48:00 GMT 2024","Wed Jan 17 00:48:00 GMT 2024","610","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"passed","Wed Jan 17 00:48:36 GMT 2024","Wed Jan 17 00:48:41 GMT 2024","5348","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"failed","Wed Jan 17 00:48:03 GMT 2024","Wed Jan 17 00:48:03 GMT 2024","3","","","","","","Validate Council Output [EastRidingCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:22 GMT 2024","Wed Jan 17 00:48:26 GMT 2024","3708","","","","","","Validate Council Output [NottinghamCityCouncil-None-None]",""
"failed","Wed Jan 17 00:48:48 GMT 2024","Wed Jan 17 00:48:48 GMT 2024","82","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
"passed","Wed Jan 17 00:48:22 GMT 2024","Wed Jan 17 00:48:28 GMT 2024","5416","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"failed","Wed Jan 17 00:48:35 GMT 2024","Wed Jan 17 00:48:36 GMT 2024","685","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"failed","Wed Jan 17 00:48:16 GMT 2024","Wed Jan 17 00:48:16 GMT 2024","76","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:00 GMT 2024","Wed Jan 17 00:48:02 GMT 2024","2281","","","","","","Validate Council Output [EastleighBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:48:48 GMT 2024","Wed Jan 17 00:49:22 GMT 2024","34716","","","","","","Validate Council Output [WiganBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:48:14 GMT 2024","Wed Jan 17 00:48:15 GMT 2024","862","","","","","","Validate Council Output [LiverpoolCityCouncil-None-None]",""
"failed","Wed Jan 17 00:48:07 GMT 2024","Wed Jan 17 00:48:07 GMT 2024","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"passed","Wed Jan 17 00:48:03 GMT 2024","Wed Jan 17 00:48:04 GMT 2024","1251","","","","","","Validate Council Output [EnvironmentFirst-None-None]",""
"failed","Wed Jan 17 00:48:29 GMT 2024","Wed Jan 17 00:48:31 GMT 2024","1795","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"passed","Wed Jan 17 00:48:36 GMT 2024","Wed Jan 17 00:48:45 GMT 2024","9254","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"failed","Wed Jan 17 00:48:30 GMT 2024","Wed Jan 17 00:48:30 GMT 2024","3","","","","","","Validate Council Output [SevenoaksDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:41 GMT 2024","Wed Jan 17 00:48:43 GMT 2024","2227","","","","","","Validate Council Output [TonbridgeAndMallingBC-None-None]",""
"failed","Wed Jan 17 00:47:58 GMT 2024","Wed Jan 17 00:47:58 GMT 2024","314","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"passed","Wed Jan 17 00:48:21 GMT 2024","Wed Jan 17 00:48:26 GMT 2024","5704","","","","","","Validate Council Output [RhonddaCynonTaffCouncil-None-None]",""
"failed","Wed Jan 17 00:48:03 GMT 2024","Wed Jan 17 00:48:03 GMT 2024","81","","","","","","Validate Council Output [EastSuffolkCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:47:51 GMT 2024","Wed Jan 17 00:47:51 GMT 2024","360","","","","","","Validate Council Output [CalderdaleCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:47:58 GMT 2024","Wed Jan 17 00:47:59 GMT 2024","161","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:01 GMT 2024","Wed Jan 17 00:48:04 GMT 2024","3126","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"passed","Wed Jan 17 00:48:38 GMT 2024","Wed Jan 17 00:48:39 GMT 2024","1095","","","","","","Validate Council Output [SouthAyrshireCouncil-None-None]",""
"passed","Wed Jan 17 00:48:29 GMT 2024","Wed Jan 17 00:48:29 GMT 2024","602","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
"passed","Wed Jan 17 00:48:31 GMT 2024","Wed Jan 17 00:48:34 GMT 2024","3143","","","","","","Validate Council Output [StockportBoroughCouncil-None-None]",""
"failed","Wed Jan 17 00:48:06 GMT 2024","Wed Jan 17 00:48:09 GMT 2024","3239","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"passed","Wed Jan 17 00:48:08 GMT 2024","Wed Jan 17 00:48:14 GMT 2024","5964","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"passed","Wed Jan 17 00:48:45 GMT 2024","Wed Jan 17 00:48:47 GMT 2024","1550","","","","","","Validate Council Output [TorbayCouncil-None-None]",""
"passed","Wed Jan 17 00:48:17 GMT 2024","Wed Jan 17 00:48:18 GMT 2024","1200","","","","","","Validate Council Output [GedlingBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:48:31 GMT 2024","Wed Jan 17 00:48:36 GMT 2024","4267","","","","","","Validate Council Output [ShropshireCouncil-None-None]",""
"failed","Wed Jan 17 00:47:57 GMT 2024","Wed Jan 17 00:47:58 GMT 2024","930","","","","","","Validate Council Output [ChelmsfordCityCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:06 GMT 2024","Wed Jan 17 00:48:06 GMT 2024","3","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:47:51 GMT 2024","Wed Jan 17 00:47:51 GMT 2024","114","","","","","","Validate Council Output [BlackburnCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:47:58 GMT 2024","Wed Jan 17 00:47:58 GMT 2024","156","","","","","","Validate Council Output [BroxtoweBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:47:59 GMT 2024","Wed Jan 17 00:48:00 GMT 2024","1503","","","","","","Validate Council Output [DoncasterCouncil-None-None]",""
"failed","Wed Jan 17 00:48:17 GMT 2024","Wed Jan 17 00:48:17 GMT 2024","72","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:15 GMT 2024","Wed Jan 17 00:48:21 GMT 2024","5498","","","","","","Validate Council Output [NorthNorthamptonshireCouncil-None-None]",""
"passed","Wed Jan 17 00:48:34 GMT 2024","Wed Jan 17 00:48:36 GMT 2024","1612","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"failed","Wed Jan 17 00:48:03 GMT 2024","Wed Jan 17 00:48:03 GMT 2024","69","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:47:51 GMT 2024","Wed Jan 17 00:47:51 GMT 2024","142","","","","","","Validate Council Output [BoltonCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:30 GMT 2024","Wed Jan 17 00:48:30 GMT 2024","69","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:14 GMT 2024","Wed Jan 17 00:48:16 GMT 2024","2430","","","","","","Validate Council Output [NewportCityCouncil-None-None]",""
"passed","Wed Jan 17 00:48:14 GMT 2024","Wed Jan 17 00:48:14 GMT 2024","761","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"passed","Wed Jan 17 00:48:48 GMT 2024","Wed Jan 17 00:48:49 GMT 2024","504","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"passed","Wed Jan 17 00:47:51 GMT 2024","Wed Jan 17 00:47:57 GMT 2024","5404","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"passed","Wed Jan 17 00:47:59 GMT 2024","Wed Jan 17 00:48:16 GMT 2024","17580","","","","","","Validate Council Output [ChorleyCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:31 GMT 2024","Wed Jan 17 00:48:34 GMT 2024","2672","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"passed","Wed Jan 17 00:48:44 GMT 2024","Wed Jan 17 00:48:48 GMT 2024","4064","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"failed","Wed Jan 17 00:47:58 GMT 2024","Wed Jan 17 00:47:58 GMT 2024","3","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:49:22 GMT 2024","Wed Jan 17 00:49:26 GMT 2024","3471","","","","","","Validate Council Output [WiltshireCouncil-None-None]",""
"failed","Wed Jan 17 00:48:21 GMT 2024","Wed Jan 17 00:48:21 GMT 2024","2","","","","","","Validate Council Output [HaltonBoroughCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:21 GMT 2024","Wed Jan 17 00:48:21 GMT 2024","3","","","","","","Validate Council Output [GuildfordCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:17 GMT 2024","Wed Jan 17 00:48:23 GMT 2024","5996","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"passed","Wed Jan 17 00:48:23 GMT 2024","Wed Jan 17 00:48:27 GMT 2024","3460","","","","","","Validate Council Output [NorthLincolnshireCouncil-None-None]",""
"passed","Wed Jan 17 00:48:26 GMT 2024","Wed Jan 17 00:48:28 GMT 2024","1921","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"passed","Wed Jan 17 00:48:21 GMT 2024","Wed Jan 17 00:48:22 GMT 2024","1477","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"failed","Wed Jan 17 00:48:13 GMT 2024","Wed Jan 17 00:48:14 GMT 2024","173","","","","","","Validate Council Output [LeedsCityCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:28 GMT 2024","Wed Jan 17 00:48:30 GMT 2024","1975","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"failed","Wed Jan 17 00:48:17 GMT 2024","Wed Jan 17 00:48:22 GMT 2024","5377","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"passed","Wed Jan 17 00:47:58 GMT 2024","Wed Jan 17 00:48:00 GMT 2024","1714","","","","","","Validate Council Output [BuryCouncil-None-None]",""
"failed","Wed Jan 17 00:48:17 GMT 2024","Wed Jan 17 00:48:17 GMT 2024","4","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:48 GMT 2024","Wed Jan 17 00:48:48 GMT 2024","3","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:06 GMT 2024","Wed Jan 17 00:48:07 GMT 2024","792","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"failed","Wed Jan 17 00:48:06 GMT 2024","Wed Jan 17 00:48:06 GMT 2024","3","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:07 GMT 2024","Wed Jan 17 00:48:08 GMT 2024","996","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"passed","Wed Jan 17 00:48:28 GMT 2024","Wed Jan 17 00:48:38 GMT 2024","9899","","","","","","Validate Council Output [RugbyBoroughCouncil-None-None]",""
"failed","Wed Jan 17 00:47:54 GMT 2024","Wed Jan 17 00:47:54 GMT 2024","113","","","","","","Validate Council Output [BarnetCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:11 GMT 2024","Wed Jan 17 00:48:12 GMT 2024","991","","","","","","Validate Council Output [MaldonDistrictCouncil-None-None]",""
"passed","Wed Jan 17 00:47:51 GMT 2024","Wed Jan 17 00:47:54 GMT 2024","3190","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"passed","Wed Jan 17 00:48:00 GMT 2024","Wed Jan 17 00:48:01 GMT 2024","947","","","","","","Validate Council Output [DorsetCouncil-None-None]",""
"passed","Wed Jan 17 00:48:42 GMT 2024","Wed Jan 17 00:48:44 GMT 2024","1252","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"failed","Wed Jan 17 00:48:27 GMT 2024","Wed Jan 17 00:48:27 GMT 2024","165","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:41 GMT 2024","Wed Jan 17 00:48:41 GMT 2024","599","","","","","","Validate Council Output [SouthGloucestershireCouncil-None-None]",""
"failed","Wed Jan 17 00:48:48 GMT 2024","Wed Jan 17 00:48:48 GMT 2024","73","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:34 GMT 2024","Wed Jan 17 00:48:35 GMT 2024","1020","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"passed","Wed Jan 17 00:47:52 GMT 2024","Wed Jan 17 00:47:56 GMT 2024","3289","","","","","","Validate Council Output [CardiffCouncil-None-None]",""
