"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 16 00:48:00 GMT 2024","Tue Jan 16 00:48:03 GMT 2024","2580","","","","","","Validate Council Output [RhonddaCynonTaffCouncil-None-None]",""
"failed","Tue Jan 16 00:47:19 GMT 2024","Tue Jan 16 00:47:20 GMT 2024","552","","","","","","Validate Council Output [CalderdaleCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:47:30 GMT 2024","Tue Jan 16 00:47:33 GMT 2024","3369","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"passed","Tue Jan 16 00:47:42 GMT 2024","Tue Jan 16 00:47:43 GMT 2024","1182","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"failed","Tue Jan 16 00:47:48 GMT 2024","Tue Jan 16 00:47:48 GMT 2024","78","","","","","","Validate Council Output [LeedsCityCouncil-http://selenium:4444-local]",""
"failed","Tue Jan 16 00:48:32 GMT 2024","Tue Jan 16 00:48:36 GMT 2024","4312","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"passed","Tue Jan 16 00:48:34 GMT 2024","Tue Jan 16 00:48:36 GMT 2024","1416","","","","","","Validate Council Output [TorbayCouncil-None-None]",""
"passed","Tue Jan 16 00:47:48 GMT 2024","Tue Jan 16 00:47:49 GMT 2024","909","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"failed","Tue Jan 16 00:48:19 GMT 2024","Tue Jan 16 00:48:19 GMT 2024","226","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:47:43 GMT 2024","Tue Jan 16 00:47:47 GMT 2024","3870","","","","","","Validate Council Output [ManchesterCityCouncil-None-None]",""
"failed","Tue Jan 16 00:48:00 GMT 2024","Tue Jan 16 00:48:00 GMT 2024","417","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:48:14 GMT 2024","Tue Jan 16 00:48:15 GMT 2024","954","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
"passed","Tue Jan 16 00:48:03 GMT 2024","Tue Jan 16 00:48:12 GMT 2024","9222","","","","","","Validate Council Output [ChorleyCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:48:05 GMT 2024","Tue Jan 16 00:48:14 GMT 2024","9306","","","","","","Validate Council Output [RugbyBoroughCouncil-None-None]",""
"passed","Tue Jan 16 00:47:25 GMT 2024","Tue Jan 16 00:47:26 GMT 2024","1008","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"passed","Tue Jan 16 00:48:15 GMT 2024","Tue Jan 16 00:48:17 GMT 2024","1743","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"failed","Tue Jan 16 00:48:20 GMT 2024","Tue Jan 16 00:48:22 GMT 2024","1347","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"failed","Tue Jan 16 00:47:47 GMT 2024","Tue Jan 16 00:47:48 GMT 2024","1019","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"passed","Tue Jan 16 00:47:50 GMT 2024","Tue Jan 16 00:47:54 GMT 2024","3791","","","","","","Validate Council Output [NewportCityCouncil-None-None]",""
"passed","Tue Jan 16 00:48:39 GMT 2024","Tue Jan 16 00:48:43 GMT 2024","4030","","","","","","Validate Council Output [WiganBoroughCouncil-None-None]",""
"failed","Tue Jan 16 00:50:05 GMT 2024","Tue Jan 16 00:50:05 GMT 2024","227","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:50:00 GMT 2024","Tue Jan 16 00:50:01 GMT 2024","1142","","","","","","Validate Council Output [NorthNorthamptonshireCouncil-None-None]",""
"passed","Tue Jan 16 00:47:31 GMT 2024","Tue Jan 16 00:47:33 GMT 2024","1792","","","","","","Validate Council Output [GedlingBoroughCouncil-None-None]",""
"passed","Tue Jan 16 00:47:26 GMT 2024","Tue Jan 16 00:47:27 GMT 2024","911","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"passed","Tue Jan 16 00:47:29 GMT 2024","Tue Jan 16 00:47:30 GMT 2024","928","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"passed","Tue Jan 16 00:47:20 GMT 2024","Tue Jan 16 00:47:21 GMT 2024","1455","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"failed","Tue Jan 16 00:47:30 GMT 2024","Tue Jan 16 00:47:30 GMT 2024","2","","","","","","Validate Council Output [BexleyCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:48:19 GMT 2024","Tue Jan 16 00:48:26 GMT 2024","6809","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"passed","Tue Jan 16 00:47:40 GMT 2024","Tue Jan 16 00:47:48 GMT 2024","8312","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"failed","Tue Jan 16 00:48:31 GMT 2024","Tue Jan 16 00:48:32 GMT 2024","1118","","","","","","Validate Council Output [ValeofGlamorganCouncil-None-None]",""
"failed","Tue Jan 16 00:47:41 GMT 2024","Tue Jan 16 00:47:41 GMT 2024","2","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"failed","Tue Jan 16 00:48:00 GMT 2024","Tue Jan 16 00:48:00 GMT 2024","2","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:48:26 GMT 2024","Tue Jan 16 00:48:28 GMT 2024","1748","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"passed","Tue Jan 16 00:47:59 GMT 2024","Tue Jan 16 00:48:01 GMT 2024","1983","","","","","","Validate Council Output [CharnwoodBoroughCouncil-None-None]",""
"passed","Tue Jan 16 00:48:02 GMT 2024","Tue Jan 16 00:48:05 GMT 2024","2228","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"failed","Tue Jan 16 00:48:14 GMT 2024","Tue Jan 16 00:48:19 GMT 2024","4527","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"failed","Tue Jan 16 00:47:41 GMT 2024","Tue Jan 16 00:47:42 GMT 2024","228","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:48:00 GMT 2024","Tue Jan 16 00:48:01 GMT 2024","781","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"failed","Tue Jan 16 00:47:41 GMT 2024","Tue Jan 16 00:47:41 GMT 2024","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"failed","Tue Jan 16 00:47:33 GMT 2024","Tue Jan 16 00:47:33 GMT 2024","221","","","","","","Validate Council Output [EastSuffolkCouncil-http://selenium:4444-local]",""
"failed","Tue Jan 16 00:47:20 GMT 2024","Tue Jan 16 00:47:20 GMT 2024","3","","","","","","Validate Council Output [BrightonandHoveCityCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:47:35 GMT 2024","Tue Jan 16 00:47:38 GMT 2024","2643","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"failed","Tue Jan 16 00:47:31 GMT 2024","Tue Jan 16 00:47:31 GMT 2024","82","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:48:37 GMT 2024","Tue Jan 16 00:48:42 GMT 2024","5522","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"failed","Tue Jan 16 00:47:31 GMT 2024","Tue Jan 16 00:47:31 GMT 2024","2","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:47:19 GMT 2024","Tue Jan 16 00:47:21 GMT 2024","1550","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"failed","Tue Jan 16 00:48:19 GMT 2024","Tue Jan 16 00:48:20 GMT 2024","1085","","","","","","Validate Council Output [StHelensBC-None-None]",""
"passed","Tue Jan 16 00:48:43 GMT 2024","Tue Jan 16 00:49:10 GMT 2024","26803","","","","","","Validate Council Output [WiltshireCouncil-None-None]",""
"passed","Tue Jan 16 00:50:01 GMT 2024","Tue Jan 16 00:50:03 GMT 2024","1674","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"failed","Tue Jan 16 00:47:48 GMT 2024","Tue Jan 16 00:47:49 GMT 2024","1078","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"passed","Tue Jan 16 00:47:27 GMT 2024","Tue Jan 16 00:47:30 GMT 2024","3072","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"failed","Tue Jan 16 00:48:01 GMT 2024","Tue Jan 16 00:48:02 GMT 2024","343","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:48:28 GMT 2024","Tue Jan 16 00:48:31 GMT 2024","3284","","","","","","Validate Council Output [TorridgeDistrictCouncil-None-None]",""
"failed","Tue Jan 16 00:47:59 GMT 2024","Tue Jan 16 00:48:00 GMT 2024","1272","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"failed","Tue Jan 16 00:47:22 GMT 2024","Tue Jan 16 00:47:23 GMT 2024","1411","","","","","","Validate Council Output [BarnsleyMBCouncil-None-None]",""
"failed","Tue Jan 16 00:48:05 GMT 2024","Tue Jan 16 00:48:05 GMT 2024","2","","","","","","Validate Council Output [SevenoaksDistrictCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:47:33 GMT 2024","Tue Jan 16 00:47:35 GMT 2024","1687","","","","","","Validate Council Output [EnvironmentFirst-None-None]",""
"passed","Tue Jan 16 00:47:54 GMT 2024","Tue Jan 16 00:47:55 GMT 2024","1181","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"passed","Tue Jan 16 00:49:10 GMT 2024","Tue Jan 16 00:49:15 GMT 2024","5177","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"failed","Tue Jan 16 00:48:36 GMT 2024","Tue Jan 16 00:48:36 GMT 2024","3","","","","","","Validate Council Output [WakefieldCityCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:48:42 GMT 2024","Tue Jan 16 00:48:44 GMT 2024","1543","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"failed","Tue Jan 16 00:47:35 GMT 2024","Tue Jan 16 00:47:38 GMT 2024","3654","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"passed","Tue Jan 16 00:47:54 GMT 2024","Tue Jan 16 00:47:56 GMT 2024","2028","","","","","","Validate Council Output [NottinghamCityCouncil-None-None]",""
"failed","Tue Jan 16 00:47:36 GMT 2024","Tue Jan 16 00:47:36 GMT 2024","3","","","","","","Validate Council Output [HaltonBoroughCouncil-http://selenium:4444-local]",""
"failed","Tue Jan 16 00:47:36 GMT 2024","Tue Jan 16 00:47:36 GMT 2024","3","","","","","","Validate Council Output [GuildfordCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:48:10 GMT 2024","Tue Jan 16 00:48:14 GMT 2024","4525","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"failed","Tue Jan 16 00:50:05 GMT 2024","Tue Jan 16 00:50:06 GMT 2024","231","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
"failed","Tue Jan 16 00:47:27 GMT 2024","Tue Jan 16 00:47:27 GMT 2024","92","","","","","","Validate Council Output [BroxtoweBoroughCouncil-http://selenium:4444-local]",""
"failed","Tue Jan 16 00:47:19 GMT 2024","Tue Jan 16 00:47:19 GMT 2024","124","","","","","","Validate Council Output [BlackburnCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:48:06 GMT 2024","Tue Jan 16 00:48:09 GMT 2024","2244","","","","","","Validate Council Output [SouthCambridgeshireCouncil-None-None]",""
"failed","Tue Jan 16 00:48:01 GMT 2024","Tue Jan 16 00:48:02 GMT 2024","1209","","","","","","Validate Council Output [ChelmsfordCityCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:48:24 GMT 2024","Tue Jan 16 00:48:34 GMT 2024","10248","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"failed","Tue Jan 16 00:47:27 GMT 2024","Tue Jan 16 00:47:27 GMT 2024","2","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"failed","Tue Jan 16 00:47:49 GMT 2024","Tue Jan 16 00:50:00 GMT 2024","130896","","","","","","Validate Council Output [LiverpoolCityCouncil-None-None]",""
"failed","Tue Jan 16 00:47:26 GMT 2024","Tue Jan 16 00:47:27 GMT 2024","454","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:47:30 GMT 2024","Tue Jan 16 00:47:32 GMT 2024","2151","","","","","","Validate Council Output [EastleighBoroughCouncil-None-None]",""
"failed","Tue Jan 16 00:47:19 GMT 2024","Tue Jan 16 00:47:19 GMT 2024","90","","","","","","Validate Council Output [BoltonCouncil-http://selenium:4444-local]",""
"failed","Tue Jan 16 00:47:33 GMT 2024","Tue Jan 16 00:47:33 GMT 2024","2","","","","","","Validate Council Output [EastRidingCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:47:19 GMT 2024","Tue Jan 16 00:47:21 GMT 2024","1380","","","","","","Validate Council Output [ConwyCountyBorough-None-None]",""
"failed","Tue Jan 16 00:47:39 GMT 2024","Tue Jan 16 00:47:40 GMT 2024","847","","","","","","Validate Council Output [KingstonUponThamesCouncil-None-None]",""
"failed","Tue Jan 16 00:48:02 GMT 2024","Tue Jan 16 00:48:02 GMT 2024","437","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"failed","Tue Jan 16 00:48:39 GMT 2024","Tue Jan 16 00:48:39 GMT 2024","228","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:47:43 GMT 2024","Tue Jan 16 00:47:50 GMT 2024","7576","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"failed","Tue Jan 16 00:47:49 GMT 2024","Tue Jan 16 00:47:49 GMT 2024","373","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:47:21 GMT 2024","Tue Jan 16 00:47:24 GMT 2024","3681","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Tue Jan 16 00:47:33 GMT 2024","Tue Jan 16 00:47:36 GMT 2024","2555","","","","","","Validate Council Output [GlasgowCityCouncil-None-None]",""
"passed","Tue Jan 16 00:48:47 GMT 2024","Tue Jan 16 00:48:48 GMT 2024","888","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"failed","Tue Jan 16 00:47:48 GMT 2024","Tue Jan 16 00:47:48 GMT 2024","2","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:47:36 GMT 2024","Tue Jan 16 00:47:38 GMT 2024","2430","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"passed","Tue Jan 16 00:47:56 GMT 2024","Tue Jan 16 00:47:59 GMT 2024","2354","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"passed","Tue Jan 16 00:47:33 GMT 2024","Tue Jan 16 00:47:35 GMT 2024","1442","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"failed","Tue Jan 16 00:47:32 GMT 2024","Tue Jan 16 00:47:33 GMT 2024","435","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"passed","Tue Jan 16 00:48:09 GMT 2024","Tue Jan 16 00:48:10 GMT 2024","1155","","","","","","Validate Council Output [SouthGloucestershireCouncil-None-None]",""
"passed","Tue Jan 16 00:47:23 GMT 2024","Tue Jan 16 00:47:25 GMT 2024","1921","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"passed","Tue Jan 16 00:48:17 GMT 2024","Tue Jan 16 00:48:21 GMT 2024","4283","","","","","","Validate Council Output [StockportBoroughCouncil-None-None]",""
"passed","Tue Jan 16 00:48:15 GMT 2024","Tue Jan 16 00:48:19 GMT 2024","4378","","","","","","Validate Council Output [ShropshireCouncil-None-None]",""
"passed","Tue Jan 16 00:48:44 GMT 2024","Tue Jan 16 00:48:47 GMT 2024","3198","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"failed","Tue Jan 16 00:48:39 GMT 2024","Tue Jan 16 00:48:39 GMT 2024","3","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
