"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jan 20 00:47:15 GMT 2024","Sat Jan 20 00:47:48 GMT 2024","32756","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"passed","Sat Jan 20 00:48:10 GMT 2024","Sat Jan 20 00:48:12 GMT 2024","2145","","","","","","Validate Council Output [TonbridgeAndMallingBC-None-None]",""
"passed","Sat Jan 20 00:47:09 GMT 2024","Sat Jan 20 00:47:11 GMT 2024","1445","","","","","","Validate Council Output [GedlingBoroughCouncil-None-None]",""
"passed","Sat Jan 20 00:48:02 GMT 2024","Sat Jan 20 00:48:03 GMT 2024","1440","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"passed","Sat Jan 20 00:46:58 GMT 2024","Sat Jan 20 00:46:59 GMT 2024","1416","","","","","","Validate Council Output [DoncasterCouncil-None-None]",""
"failed","Sat Jan 20 00:47:09 GMT 2024","Sat Jan 20 00:47:11 GMT 2024","1211","","","","","","Validate Council Output [HuntingdonDistrictCouncil-None-None]",""
"passed","Sat Jan 20 00:48:21 GMT 2024","Sat Jan 20 00:48:22 GMT 2024","995","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"passed","Sat Jan 20 00:48:14 GMT 2024","Sat Jan 20 00:48:16 GMT 2024","1477","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"passed","Sat Jan 20 00:48:27 GMT 2024","Sat Jan 20 00:48:30 GMT 2024","3141","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"failed","Sat Jan 20 00:47:13 GMT 2024","Sat Jan 20 00:47:13 GMT 2024","3","","","","","","Validate Council Output [GuildfordCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:48:22 GMT 2024","Sat Jan 20 00:48:22 GMT 2024","3","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:48:09 GMT 2024","Sat Jan 20 00:48:09 GMT 2024","74","","","","","","Validate Council Output [PrestonCityCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:47:04 GMT 2024","Sat Jan 20 00:47:04 GMT 2024","75","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:47:34 GMT 2024","Sat Jan 20 00:47:34 GMT 2024","155","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:47:19 GMT 2024","Sat Jan 20 00:47:19 GMT 2024","2","","","","","","Validate Council Output [NorthEastLincs-None-None]",""
"passed","Sat Jan 20 00:47:02 GMT 2024","Sat Jan 20 00:47:03 GMT 2024","644","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"passed","Sat Jan 20 00:48:58 GMT 2024","Sat Jan 20 00:49:01 GMT 2024","2936","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"passed","Sat Jan 20 00:48:02 GMT 2024","Sat Jan 20 00:48:03 GMT 2024","1083","","","","","","Validate Council Output [SouthAyrshireCouncil-None-None]",""
"failed","Sat Jan 20 00:46:54 GMT 2024","Sat Jan 20 00:46:54 GMT 2024","185","","","","","","Validate Council Output [BoltonCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:48:26 GMT 2024","Sat Jan 20 00:48:51 GMT 2024","24808","","","","","","Validate Council Output [WiltshireCouncil-None-None]",""
"failed","Sat Jan 20 00:47:17 GMT 2024","Sat Jan 20 00:47:19 GMT 2024","1655","","","","","","Validate Council Output [LondonBoroughRedbridge-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:47:42 GMT 2024","Sat Jan 20 00:47:45 GMT 2024","2717","","","","","","Validate Council Output [RhonddaCynonTaffCouncil-None-None]",""
"failed","Sat Jan 20 00:47:25 GMT 2024","Sat Jan 20 00:47:30 GMT 2024","5000","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"passed","Sat Jan 20 00:48:20 GMT 2024","Sat Jan 20 00:48:26 GMT 2024","5706","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"passed","Sat Jan 20 00:46:55 GMT 2024","Sat Jan 20 00:46:59 GMT 2024","3313","","","","","","Validate Council Output [CardiffCouncil-None-None]",""
"passed","Sat Jan 20 00:49:01 GMT 2024","Sat Jan 20 00:49:03 GMT 2024","1749","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"failed","Sat Jan 20 00:47:09 GMT 2024","Sat Jan 20 00:47:09 GMT 2024","151","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:48:06 GMT 2024","Sat Jan 20 00:48:06 GMT 2024","157","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:47:11 GMT 2024","Sat Jan 20 00:47:16 GMT 2024","5195","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"failed","Sat Jan 20 00:47:13 GMT 2024","Sat Jan 20 00:47:14 GMT 2024","819","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"passed","Sat Jan 20 00:48:30 GMT 2024","Sat Jan 20 00:48:31 GMT 2024","509","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"failed","Sat Jan 20 00:48:06 GMT 2024","Sat Jan 20 00:48:07 GMT 2024","644","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"passed","Sat Jan 20 00:47:45 GMT 2024","Sat Jan 20 00:47:46 GMT 2024","1399","","","","","","Validate Council Output [RochdaleCouncil-None-None]",""
"passed","Sat Jan 20 00:47:04 GMT 2024","Sat Jan 20 00:47:06 GMT 2024","2207","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"failed","Sat Jan 20 00:47:42 GMT 2024","Sat Jan 20 00:47:42 GMT 2024","79","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:47:14 GMT 2024","Sat Jan 20 00:47:14 GMT 2024","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"failed","Sat Jan 20 00:48:22 GMT 2024","Sat Jan 20 00:48:22 GMT 2024","76","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:47:46 GMT 2024","Sat Jan 20 00:47:58 GMT 2024","12075","","","","","","Validate Council Output [RugbyBoroughCouncil-None-None]",""
"failed","Sat Jan 20 00:48:09 GMT 2024","Sat Jan 20 00:48:09 GMT 2024","77","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:47:32 GMT 2024","Sat Jan 20 00:47:34 GMT 2024","1716","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"passed","Sat Jan 20 00:47:31 GMT 2024","Sat Jan 20 00:47:32 GMT 2024","1215","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"passed","Sat Jan 20 00:48:09 GMT 2024","Sat Jan 20 00:48:10 GMT 2024","509","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"passed","Sat Jan 20 00:50:20 GMT 2024","Sat Jan 20 00:50:29 GMT 2024","9390","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"failed","Sat Jan 20 00:47:34 GMT 2024","Sat Jan 20 00:47:34 GMT 2024","70","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:47:17 GMT 2024","Sat Jan 20 00:47:19 GMT 2024","1149","","","","","","Validate Council Output [LiverpoolCityCouncil-None-None]",""
"passed","Sat Jan 20 00:47:37 GMT 2024","Sat Jan 20 00:47:42 GMT 2024","4376","","","","","","Validate Council Output [NorthLincolnshireCouncil-None-None]",""
"passed","Sat Jan 20 00:48:03 GMT 2024","Sat Jan 20 00:48:06 GMT 2024","3120","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"passed","Sat Jan 20 00:47:50 GMT 2024","Sat Jan 20 00:47:53 GMT 2024","2364","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
"passed","Sat Jan 20 00:48:17 GMT 2024","Sat Jan 20 00:48:20 GMT 2024","2790","","","","","","Validate Council Output [TorridgeDistrictCouncil-None-None]",""
"failed","Sat Jan 20 00:47:08 GMT 2024","Sat Jan 20 00:47:17 GMT 2024","9065","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"passed","Sat Jan 20 00:48:03 GMT 2024","Sat Jan 20 00:48:05 GMT 2024","1689","","","","","","Validate Council Output [SouthCambridgeshireCouncil-None-None]",""
"failed","Sat Jan 20 00:46:58 GMT 2024","Sat Jan 20 00:46:58 GMT 2024","85","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:47:13 GMT 2024","Sat Jan 20 00:47:13 GMT 2024","3","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:46:57 GMT 2024","Sat Jan 20 00:46:58 GMT 2024","1229","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"passed","Sat Jan 20 00:48:51 GMT 2024","Sat Jan 20 00:48:55 GMT 2024","4158","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"passed","Sat Jan 20 00:47:17 GMT 2024","Sat Jan 20 00:47:17 GMT 2024","803","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"failed","Sat Jan 20 00:47:11 GMT 2024","Sat Jan 20 00:47:11 GMT 2024","694","","","","","","Validate Council Output [KingstonUponThamesCouncil-None-None]",""
"passed","Sat Jan 20 00:46:55 GMT 2024","Sat Jan 20 00:46:57 GMT 2024","1580","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"failed","Sat Jan 20 00:47:09 GMT 2024","Sat Jan 20 00:47:09 GMT 2024","3","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:48:05 GMT 2024","Sat Jan 20 00:48:06 GMT 2024","761","","","","","","Validate Council Output [SouthGloucestershireCouncil-None-None]",""
"passed","Sat Jan 20 00:48:07 GMT 2024","Sat Jan 20 00:48:09 GMT 2024","1443","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"passed","Sat Jan 20 00:47:14 GMT 2024","Sat Jan 20 00:47:15 GMT 2024","891","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"failed","Sat Jan 20 00:47:14 GMT 2024","Sat Jan 20 00:47:14 GMT 2024","160","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:47:03 GMT 2024","Sat Jan 20 00:47:04 GMT 2024","1351","","","","","","Validate Council Output [EastleighBoroughCouncil-None-None]",""
"failed","Sat Jan 20 00:48:21 GMT 2024","Sat Jan 20 00:48:21 GMT 2024","72","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
"passed","Sat Jan 20 00:47:01 GMT 2024","Sat Jan 20 00:47:04 GMT 2024","2698","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"passed","Sat Jan 20 00:47:57 GMT 2024","Sat Jan 20 00:48:02 GMT 2024","4914","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"failed","Sat Jan 20 00:46:54 GMT 2024","Sat Jan 20 00:46:54 GMT 2024","3","","","","","","Validate Council Output [BrightonandHoveCityCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:47:00 GMT 2024","Sat Jan 20 00:47:01 GMT 2024","904","","","","","","Validate Council Output [ChelmsfordCityCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:47:13 GMT 2024","Sat Jan 20 00:47:13 GMT 2024","2","","","","","","Validate Council Output [HaltonBoroughCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:47:05 GMT 2024","Sat Jan 20 00:47:06 GMT 2024","1176","","","","","","Validate Council Output [EnvironmentFirst-None-None]",""
"passed","Sat Jan 20 00:47:53 GMT 2024","Sat Jan 20 00:47:57 GMT 2024","4404","","","","","","Validate Council Output [ShropshireCouncil-None-None]",""
"failed","Sat Jan 20 00:47:08 GMT 2024","Sat Jan 20 00:47:09 GMT 2024","614","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"failed","Sat Jan 20 00:47:01 GMT 2024","Sat Jan 20 00:47:01 GMT 2024","72","","","","","","Validate Council Output [BroxtoweBoroughCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:46:57 GMT 2024","Sat Jan 20 00:46:57 GMT 2024","81","","","","","","Validate Council Output [BarnetCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 00:46:54 GMT 2024","Sat Jan 20 00:46:54 GMT 2024","105","","","","","","Validate Council Output [BlackburnCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:48:01 GMT 2024","Sat Jan 20 00:48:02 GMT 2024","623","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
"failed","Sat Jan 20 00:46:54 GMT 2024","Sat Jan 20 00:46:54 GMT 2024","353","","","","","","Validate Council Output [CalderdaleCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:46:54 GMT 2024","Sat Jan 20 00:47:00 GMT 2024","5493","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"failed","Sat Jan 20 00:48:20 GMT 2024","Sat Jan 20 00:48:20 GMT 2024","3","","","","","","Validate Council Output [WakefieldCityCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:47:37 GMT 2024","Sat Jan 20 00:47:37 GMT 2024","719","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"passed","Sat Jan 20 00:47:06 GMT 2024","Sat Jan 20 00:47:09 GMT 2024","3322","","","","","","Validate Council Output [HarrogateBoroughCouncil-None-None]",""
"passed","Sat Jan 20 00:47:34 GMT 2024","Sat Jan 20 00:47:45 GMT 2024","11118","","","","","","Validate Council Output [NottinghamCityCouncil-None-None]",""
"passed","Sat Jan 20 00:47:45 GMT 2024","Sat Jan 20 00:48:09 GMT 2024","24217","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"failed","Sat Jan 20 00:48:09 GMT 2024","Sat Jan 20 00:48:09 GMT 2024","634","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"passed","Sat Jan 20 00:46:54 GMT 2024","Sat Jan 20 00:46:55 GMT 2024","1072","","","","","","Validate Council Output [ConwyCountyBorough-None-None]",""
"failed","Sat Jan 20 00:48:09 GMT 2024","Sat Jan 20 00:50:20 GMT 2024","130655","","","","","","Validate Council Output [TamesideMBCouncil-None-None]",""
"passed","Sat Jan 20 00:47:00 GMT 2024","Sat Jan 20 00:47:01 GMT 2024","641","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"passed","Sat Jan 20 00:47:19 GMT 2024","Sat Jan 20 00:47:37 GMT 2024","17929","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"failed","Sat Jan 20 00:48:06 GMT 2024","Sat Jan 20 00:48:07 GMT 2024","851","","","","","","Validate Council Output [StHelensBC-None-None]",""
"failed","Sat Jan 20 00:47:58 GMT 2024","Sat Jan 20 00:47:58 GMT 2024","80","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 00:48:26 GMT 2024","Sat Jan 20 00:48:27 GMT 2024","1593","","","","","","Validate Council Output [WealdenDistrictCouncil-None-None]",""
"failed","Sat Jan 20 00:46:59 GMT 2024","Sat Jan 20 00:48:58 GMT 2024","118451","","","","","","Validate Council Output [DorsetCouncil-None-None]",""
"passed","Sat Jan 20 00:46:59 GMT 2024","Sat Jan 20 00:47:00 GMT 2024","1485","","","","","","Validate Council Output [CharnwoodBoroughCouncil-None-None]",""
"passed","Sat Jan 20 00:46:58 GMT 2024","Sat Jan 20 00:47:00 GMT 2024","1668","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
