"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 00:48:12 GMT 2024","Wed Jan 17 00:48:18 GMT 2024","5512","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"passed","Wed Jan 17 00:48:56 GMT 2024","Wed Jan 17 00:48:57 GMT 2024","863","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"failed","Wed Jan 17 00:48:07 GMT 2024","Wed Jan 17 00:48:08 GMT 2024","3","","","","","","Validate Council Output [EastRidingCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:25 GMT 2024","Wed Jan 17 00:48:27 GMT 2024","1846","","","","","","Validate Council Output [RochdaleCouncil-None-None]",""
"failed","Wed Jan 17 00:48:06 GMT 2024","Wed Jan 17 00:48:09 GMT 2024","3302","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"failed","Wed Jan 17 00:48:11 GMT 2024","Wed Jan 17 00:48:12 GMT 2024","1043","","","","","","Validate Council Output [KingstonUponThamesCouncil-None-None]",""
"passed","Wed Jan 17 00:48:02 GMT 2024","Wed Jan 17 00:48:05 GMT 2024","2617","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"passed","Wed Jan 17 00:48:29 GMT 2024","Wed Jan 17 00:48:31 GMT 2024","2049","","","","","","Validate Council Output [SouthAyrshireCouncil-None-None]",""
"failed","Wed Jan 17 00:48:38 GMT 2024","Wed Jan 17 00:50:48 GMT 2024","129623","","","","","","Validate Council Output [TamesideMBCouncil-None-None]",""
"passed","Wed Jan 17 00:48:27 GMT 2024","Wed Jan 17 00:48:39 GMT 2024","11511","","","","","","Validate Council Output [RugbyBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:48:45 GMT 2024","Wed Jan 17 00:48:49 GMT 2024","4208","","","","","","Validate Council Output [ShropshireCouncil-None-None]",""
"failed","Wed Jan 17 00:48:37 GMT 2024","Wed Jan 17 00:48:38 GMT 2024","884","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"passed","Wed Jan 17 00:48:05 GMT 2024","Wed Jan 17 00:48:06 GMT 2024","1393","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"passed","Wed Jan 17 00:48:03 GMT 2024","Wed Jan 17 00:48:15 GMT 2024","11320","","","","","","Validate Council Output [ChorleyCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:47:54 GMT 2024","Wed Jan 17 00:47:54 GMT 2024","230","","","","","","Validate Council Output [BoltonCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:53 GMT 2024","Wed Jan 17 00:49:22 GMT 2024","29377","","","","","","Validate Council Output [WiganBoroughCouncil-None-None]",""
"failed","Wed Jan 17 00:48:18 GMT 2024","Wed Jan 17 00:48:18 GMT 2024","229","","","","","","Validate Council Output [LeedsCityCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:11 GMT 2024","Wed Jan 17 00:48:13 GMT 2024","1186","","","","","","Validate Council Output [MaldonDistrictCouncil-None-None]",""
"failed","Wed Jan 17 00:47:57 GMT 2024","Wed Jan 17 00:47:59 GMT 2024","1873","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"failed","Wed Jan 17 00:48:08 GMT 2024","Wed Jan 17 00:48:08 GMT 2024","219","","","","","","Validate Council Output [EastSuffolkCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:47:58 GMT 2024","Wed Jan 17 00:47:59 GMT 2024","1229","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"passed","Wed Jan 17 00:48:23 GMT 2024","Wed Jan 17 00:48:25 GMT 2024","1694","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"passed","Wed Jan 17 00:47:56 GMT 2024","Wed Jan 17 00:47:59 GMT 2024","3496","","","","","","Validate Council Output [CardiffCouncil-None-None]",""
"passed","Wed Jan 17 00:47:54 GMT 2024","Wed Jan 17 00:47:56 GMT 2024","1611","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"failed","Wed Jan 17 00:47:59 GMT 2024","Wed Jan 17 00:47:59 GMT 2024","3","","","","","","Validate Council Output [CastlepointDistrictCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:17 GMT 2024","Wed Jan 17 00:48:19 GMT 2024","1234","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"failed","Wed Jan 17 00:48:01 GMT 2024","Wed Jan 17 00:48:03 GMT 2024","1230","","","","","","Validate Council Output [ChelmsfordCityCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:29 GMT 2024","Wed Jan 17 00:48:29 GMT 2024","2","","","","","","Validate Council Output [SevenoaksDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:48 GMT 2024","Wed Jan 17 00:48:49 GMT 2024","1369","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"passed","Wed Jan 17 00:48:27 GMT 2024","Wed Jan 17 00:48:28 GMT 2024","918","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"passed","Wed Jan 17 00:48:35 GMT 2024","Wed Jan 17 00:48:37 GMT 2024","1756","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"passed","Wed Jan 17 00:48:29 GMT 2024","Wed Jan 17 00:48:29 GMT 2024","794","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"failed","Wed Jan 17 00:47:54 GMT 2024","Wed Jan 17 00:47:55 GMT 2024","762","","","","","","Validate Council Output [CalderdaleCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:19 GMT 2024","Wed Jan 17 00:48:19 GMT 2024","3","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:12 GMT 2024","Wed Jan 17 00:48:13 GMT 2024","1130","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"passed","Wed Jan 17 00:48:34 GMT 2024","Wed Jan 17 00:48:35 GMT 2024","912","","","","","","Validate Council Output [SouthGloucestershireCouncil-None-None]",""
"failed","Wed Jan 17 00:48:15 GMT 2024","Wed Jan 17 00:48:16 GMT 2024","227","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:02 GMT 2024","Wed Jan 17 00:48:02 GMT 2024","3","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:15 GMT 2024","Wed Jan 17 00:48:15 GMT 2024","552","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"failed","Wed Jan 17 00:48:19 GMT 2024","Wed Jan 17 00:48:20 GMT 2024","1150","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"passed","Wed Jan 17 00:48:16 GMT 2024","Wed Jan 17 00:48:17 GMT 2024","1663","","","","","","Validate Council Output [GedlingBoroughCouncil-None-None]",""
"failed","Wed Jan 17 00:47:56 GMT 2024","Wed Jan 17 00:47:56 GMT 2024","628","","","","","","Validate Council Output [BarnetCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:33 GMT 2024","Wed Jan 17 00:48:33 GMT 2024","226","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:29 GMT 2024","Wed Jan 17 00:48:30 GMT 2024","1177","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
"passed","Wed Jan 17 00:48:25 GMT 2024","Wed Jan 17 00:48:26 GMT 2024","943","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"passed","Wed Jan 17 00:48:35 GMT 2024","Wed Jan 17 00:48:38 GMT 2024","3422","","","","","","Validate Council Output [StockportBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:48:07 GMT 2024","Wed Jan 17 00:48:09 GMT 2024","2696","","","","","","Validate Council Output [HarrogateBoroughCouncil-None-None]",""
"failed","Wed Jan 17 00:48:53 GMT 2024","Wed Jan 17 00:48:53 GMT 2024","2","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:02 GMT 2024","Wed Jan 17 00:48:04 GMT 2024","2469","","","","","","Validate Council Output [BuryCouncil-None-None]",""
"passed","Wed Jan 17 00:48:01 GMT 2024","Wed Jan 17 00:48:02 GMT 2024","1402","","","","","","Validate Council Output [DorsetCouncil-None-None]",""
"failed","Wed Jan 17 00:48:12 GMT 2024","Wed Jan 17 00:48:12 GMT 2024","224","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:40 GMT 2024","Wed Jan 17 00:48:43 GMT 2024","2715","","","","","","Validate Council Output [TorridgeDistrictCouncil-None-None]",""
"failed","Wed Jan 17 00:48:03 GMT 2024","Wed Jan 17 00:48:03 GMT 2024","448","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"passed","Wed Jan 17 00:48:20 GMT 2024","Wed Jan 17 00:48:27 GMT 2024","7246","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"failed","Wed Jan 17 00:48:00 GMT 2024","Wed Jan 17 00:48:02 GMT 2024","1258","","","","","","Validate Council Output [BromleyBoroughCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:20 GMT 2024","Wed Jan 17 00:48:20 GMT 2024","3","","","","","","Validate Council Output [GuildfordCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:18 GMT 2024","Wed Jan 17 00:48:19 GMT 2024","955","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"failed","Wed Jan 17 00:48:28 GMT 2024","Wed Jan 17 00:48:29 GMT 2024","246","","","","","","Validate Council Output [PrestonCityCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:49 GMT 2024","Wed Jan 17 00:48:53 GMT 2024","4506","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:47:55 GMT 2024","Wed Jan 17 00:47:56 GMT 2024","1201","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"failed","Wed Jan 17 00:48:09 GMT 2024","Wed Jan 17 00:48:11 GMT 2024","1607","","","","","","Validate Council Output [HuntingdonDistrictCouncil-None-None]",""
"passed","Wed Jan 17 00:48:05 GMT 2024","Wed Jan 17 00:48:07 GMT 2024","1946","","","","","","Validate Council Output [EastleighBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:48:39 GMT 2024","Wed Jan 17 00:48:45 GMT 2024","5804","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
"passed","Wed Jan 17 00:47:54 GMT 2024","Wed Jan 17 00:47:55 GMT 2024","1303","","","","","","Validate Council Output [ConwyCountyBorough-None-None]",""
"passed","Wed Jan 17 00:48:31 GMT 2024","Wed Jan 17 00:48:34 GMT 2024","2562","","","","","","Validate Council Output [SouthCambridgeshireCouncil-None-None]",""
"failed","Wed Jan 17 00:48:12 GMT 2024","Wed Jan 17 00:48:12 GMT 2024","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"failed","Wed Jan 17 00:48:44 GMT 2024","Wed Jan 17 00:48:47 GMT 2024","3683","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"passed","Wed Jan 17 00:48:58 GMT 2024","Wed Jan 17 00:49:03 GMT 2024","4639","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:48:51 GMT 2024","Wed Jan 17 00:48:53 GMT 2024","1860","","","","","","Validate Council Output [WealdenDistrictCouncil-None-None]",""
"passed","Wed Jan 17 00:47:55 GMT 2024","Wed Jan 17 00:47:57 GMT 2024","1542","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:48:19 GMT 2024","Wed Jan 17 00:48:20 GMT 2024","1470","","","","","","Validate Council Output [LiverpoolCityCouncil-None-None]",""
"failed","Wed Jan 17 00:48:04 GMT 2024","Wed Jan 17 00:48:04 GMT 2024","3","","","","","","Validate Council Output [BexleyCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:25 GMT 2024","Wed Jan 17 00:48:25 GMT 2024","238","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:20 GMT 2024","Wed Jan 17 00:48:25 GMT 2024","5486","","","","","","Validate Council Output [RhonddaCynonTaffCouncil-None-None]",""
"passed","Wed Jan 17 00:48:26 GMT 2024","Wed Jan 17 00:48:28 GMT 2024","1926","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"failed","Wed Jan 17 00:48:53 GMT 2024","Wed Jan 17 00:48:53 GMT 2024","219","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:37 GMT 2024","Wed Jan 17 00:48:38 GMT 2024","1110","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"passed","Wed Jan 17 00:48:13 GMT 2024","Wed Jan 17 00:48:19 GMT 2024","6073","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"failed","Wed Jan 17 00:48:25 GMT 2024","Wed Jan 17 00:48:25 GMT 2024","236","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:04 GMT 2024","Wed Jan 17 00:48:07 GMT 2024","2498","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"passed","Wed Jan 17 00:48:14 GMT 2024","Wed Jan 17 00:48:17 GMT 2024","3681","","","","","","Validate Council Output [ManchesterCityCouncil-None-None]",""
"failed","Wed Jan 17 00:48:56 GMT 2024","Wed Jan 17 00:48:56 GMT 2024","227","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
"passed","Wed Jan 17 00:48:19 GMT 2024","Wed Jan 17 00:48:23 GMT 2024","3694","","","","","","Validate Council Output [NewportCityCouncil-None-None]",""
"failed","Wed Jan 17 00:47:54 GMT 2024","Wed Jan 17 00:47:54 GMT 2024","135","","","","","","Validate Council Output [BlackburnCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:21 GMT 2024","Wed Jan 17 00:48:23 GMT 2024","1636","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"failed","Wed Jan 17 00:48:34 GMT 2024","Wed Jan 17 00:48:35 GMT 2024","1230","","","","","","Validate Council Output [StHelensBC-None-None]",""
"passed","Wed Jan 17 00:48:17 GMT 2024","Wed Jan 17 00:48:20 GMT 2024","2435","","","","","","Validate Council Output [GlasgowCityCouncil-None-None]",""
"passed","Wed Jan 17 00:47:59 GMT 2024","Wed Jan 17 00:48:00 GMT 2024","1033","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"passed","Wed Jan 17 00:49:22 GMT 2024","Wed Jan 17 00:49:27 GMT 2024","4571","","","","","","Validate Council Output [WiltshireCouncil-None-None]",""
"passed","Wed Jan 17 00:48:38 GMT 2024","Wed Jan 17 00:48:40 GMT 2024","1388","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"passed","Wed Jan 17 00:48:13 GMT 2024","Wed Jan 17 00:48:14 GMT 2024","1214","","","","","","Validate Council Output [MalvernHillsDC-None-None]",""
"failed","Wed Jan 17 00:48:43 GMT 2024","Wed Jan 17 00:48:44 GMT 2024","1076","","","","","","Validate Council Output [ValeofGlamorganCouncil-None-None]",""
"failed","Wed Jan 17 00:48:25 GMT 2024","Wed Jan 17 00:48:25 GMT 2024","225","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:00 GMT 2024","Wed Jan 17 00:48:01 GMT 2024","1926","","","","","","Validate Council Output [CharnwoodBoroughCouncil-None-None]",""
"failed","Wed Jan 17 00:48:15 GMT 2024","Wed Jan 17 00:48:15 GMT 2024","3","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:32 GMT 2024","Wed Jan 17 00:48:37 GMT 2024","5001","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"passed","Wed Jan 17 00:48:04 GMT 2024","Wed Jan 17 00:48:05 GMT 2024","922","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"passed","Wed Jan 17 00:48:49 GMT 2024","Wed Jan 17 00:48:56 GMT 2024","6793","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"failed","Wed Jan 17 00:47:59 GMT 2024","Wed Jan 17 00:47:59 GMT 2024","227","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:47:56 GMT 2024","Wed Jan 17 00:47:58 GMT 2024","1362","","","","","","Validate Council Output [BarnsleyMBCouncil-None-None]",""
"failed","Wed Jan 17 00:48:33 GMT 2024","Wed Jan 17 00:48:34 GMT 2024","231","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:47:54 GMT 2024","Wed Jan 17 00:48:00 GMT 2024","5852","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"failed","Wed Jan 17 00:48:20 GMT 2024","Wed Jan 17 00:48:20 GMT 2024","3","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:20 GMT 2024","Wed Jan 17 00:48:20 GMT 2024","239","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:20 GMT 2024","Wed Jan 17 00:48:20 GMT 2024","3","","","","","","Validate Council Output [HaltonBoroughCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 00:48:28 GMT 2024","Wed Jan 17 00:48:28 GMT 2024","224","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 00:48:26 GMT 2024","Wed Jan 17 00:48:29 GMT 2024","2282","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"passed","Wed Jan 17 00:48:55 GMT 2024","Wed Jan 17 00:48:58 GMT 2024","3078","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"passed","Wed Jan 17 00:48:53 GMT 2024","Wed Jan 17 00:48:55 GMT 2024","1510","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
