"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 15 00:50:52 GMT 2024","Mon Jan 15 00:50:53 GMT 2024","174","","","","","","Validate Council Output [BroxtoweBoroughCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:22 GMT 2024","Mon Jan 15 00:51:26 GMT 2024","3785","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"passed","Mon Jan 15 00:51:20 GMT 2024","Mon Jan 15 00:51:22 GMT 2024","1786","","","","","","Validate Council Output [RochdaleCouncil-None-None]",""
"failed","Mon Jan 15 00:51:16 GMT 2024","Mon Jan 15 00:51:17 GMT 2024","720","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"failed","Mon Jan 15 00:50:59 GMT 2024","Mon Jan 15 00:50:59 GMT 2024","118","","","","","","Validate Council Output [EastSuffolkCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:28 GMT 2024","Mon Jan 15 00:51:28 GMT 2024","99","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:18 GMT 2024","Mon Jan 15 00:51:18 GMT 2024","198","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:53:43 GMT 2024","Mon Jan 15 00:53:45 GMT 2024","2466","","","","","","Validate Council Output [TonbridgeAndMallingBC-None-None]",""
"passed","Mon Jan 15 00:51:08 GMT 2024","Mon Jan 15 00:51:11 GMT 2024","3048","","","","","","Validate Council Output [ManchesterCityCouncil-None-None]",""
"passed","Mon Jan 15 00:50:47 GMT 2024","Mon Jan 15 00:50:48 GMT 2024","1507","","","","","","Validate Council Output [BarnsleyMBCouncil-None-None]",""
"passed","Mon Jan 15 00:50:45 GMT 2024","Mon Jan 15 00:50:46 GMT 2024","1573","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"passed","Mon Jan 15 00:50:54 GMT 2024","Mon Jan 15 00:50:57 GMT 2024","2240","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"passed","Mon Jan 15 00:50:47 GMT 2024","Mon Jan 15 00:50:51 GMT 2024","3768","","","","","","Validate Council Output [CardiffCouncil-None-None]",""
"passed","Mon Jan 15 00:50:46 GMT 2024","Mon Jan 15 00:50:47 GMT 2024","1235","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"failed","Mon Jan 15 00:50:51 GMT 2024","Mon Jan 15 00:50:52 GMT 2024","983","","","","","","Validate Council Output [BromleyBoroughCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:50:59 GMT 2024","Mon Jan 15 00:51:00 GMT 2024","1313","","","","","","Validate Council Output [EnvironmentFirst-None-None]",""
"passed","Mon Jan 15 00:51:34 GMT 2024","Mon Jan 15 00:51:37 GMT 2024","2847","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"passed","Mon Jan 15 00:51:00 GMT 2024","Mon Jan 15 00:51:03 GMT 2024","2603","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"failed","Mon Jan 15 00:51:28 GMT 2024","Mon Jan 15 00:51:29 GMT 2024","951","","","","","","Validate Council Output [StHelensBC-None-None]",""
"passed","Mon Jan 15 00:50:55 GMT 2024","Mon Jan 15 00:50:56 GMT 2024","1036","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"failed","Mon Jan 15 00:51:50 GMT 2024","Mon Jan 15 00:51:50 GMT 2024","3","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:46 GMT 2024","Mon Jan 15 00:51:49 GMT 2024","3405","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"passed","Mon Jan 15 00:51:25 GMT 2024","Mon Jan 15 00:51:27 GMT 2024","2036","","","","","","Validate Council Output [SouthCambridgeshireCouncil-None-None]",""
"failed","Mon Jan 15 00:51:12 GMT 2024","Mon Jan 15 00:51:12 GMT 2024","3","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:26 GMT 2024","Mon Jan 15 00:51:26 GMT 2024","2","","","","","","Validate Council Output [SevenoaksDistrictCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:21 GMT 2024","Mon Jan 15 00:51:21 GMT 2024","2","","","","","","Validate Council Output [GuildfordCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:17 GMT 2024","Mon Jan 15 00:51:17 GMT 2024","118","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:03 GMT 2024","Mon Jan 15 00:51:03 GMT 2024","99","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:18 GMT 2024","Mon Jan 15 00:51:19 GMT 2024","1387","","","","","","Validate Council Output [GedlingBoroughCouncil-None-None]",""
"passed","Mon Jan 15 00:51:27 GMT 2024","Mon Jan 15 00:51:28 GMT 2024","713","","","","","","Validate Council Output [SouthGloucestershireCouncil-None-None]",""
"passed","Mon Jan 15 00:50:54 GMT 2024","Mon Jan 15 00:50:57 GMT 2024","3269","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"passed","Mon Jan 15 00:50:51 GMT 2024","Mon Jan 15 00:50:51 GMT 2024","745","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"failed","Mon Jan 15 00:51:32 GMT 2024","Mon Jan 15 00:51:33 GMT 2024","824","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"passed","Mon Jan 15 00:50:54 GMT 2024","Mon Jan 15 00:50:55 GMT 2024","1126","","","","","","Validate Council Output [DorsetCouncil-None-None]",""
"failed","Mon Jan 15 00:51:32 GMT 2024","Mon Jan 15 00:51:33 GMT 2024","779","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"passed","Mon Jan 15 00:51:28 GMT 2024","Mon Jan 15 00:51:32 GMT 2024","3761","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"passed","Mon Jan 15 00:50:55 GMT 2024","Mon Jan 15 00:50:58 GMT 2024","2907","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"passed","Mon Jan 15 00:51:53 GMT 2024","Mon Jan 15 00:51:56 GMT 2024","2855","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"passed","Mon Jan 15 00:51:26 GMT 2024","Mon Jan 15 00:51:27 GMT 2024","688","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
"failed","Mon Jan 15 00:50:58 GMT 2024","Mon Jan 15 00:50:59 GMT 2024","111","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:12 GMT 2024","Mon Jan 15 00:51:13 GMT 2024","1308","","","","","","Validate Council Output [LiverpoolCityCouncil-None-None]",""
"passed","Mon Jan 15 00:51:31 GMT 2024","Mon Jan 15 00:51:32 GMT 2024","1784","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"failed","Mon Jan 15 00:50:45 GMT 2024","Mon Jan 15 00:50:45 GMT 2024","155","","","","","","Validate Council Output [BoltonCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:21 GMT 2024","Mon Jan 15 00:51:21 GMT 2024","107","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:50:54 GMT 2024","Mon Jan 15 00:50:54 GMT 2024","2","","","","","","Validate Council Output [BexleyCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:17 GMT 2024","Mon Jan 15 00:51:17 GMT 2024","3","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:50:51 GMT 2024","Mon Jan 15 00:50:54 GMT 2024","2891","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"failed","Mon Jan 15 00:50:45 GMT 2024","Mon Jan 15 00:50:45 GMT 2024","2","","","","","","Validate Council Output [BrightonandHoveCityCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:50:47 GMT 2024","Mon Jan 15 00:50:52 GMT 2024","4942","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"failed","Mon Jan 15 00:50:46 GMT 2024","Mon Jan 15 00:50:47 GMT 2024","128","","","","","","Validate Council Output [BarnetCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:37 GMT 2024","Mon Jan 15 00:51:41 GMT 2024","4567","","","","","","Validate Council Output [TorridgeDistrictCouncil-None-None]",""
"passed","Mon Jan 15 00:51:24 GMT 2024","Mon Jan 15 00:51:25 GMT 2024","1145","","","","","","Validate Council Output [SouthAyrshireCouncil-None-None]",""
"passed","Mon Jan 15 00:50:45 GMT 2024","Mon Jan 15 00:50:46 GMT 2024","1229","","","","","","Validate Council Output [ConwyCountyBorough-None-None]",""
"passed","Mon Jan 15 00:51:07 GMT 2024","Mon Jan 15 00:51:08 GMT 2024","1129","","","","","","Validate Council Output [MalvernHillsDC-None-None]",""
"failed","Mon Jan 15 00:50:53 GMT 2024","Mon Jan 15 00:50:54 GMT 2024","966","","","","","","Validate Council Output [ChelmsfordCityCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:22 GMT 2024","Mon Jan 15 00:51:29 GMT 2024","7375","","","","","","Validate Council Output [RugbyBoroughCouncil-None-None]",""
"passed","Mon Jan 15 00:51:11 GMT 2024","Mon Jan 15 00:51:12 GMT 2024","951","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"passed","Mon Jan 15 00:51:23 GMT 2024","Mon Jan 15 00:51:24 GMT 2024","799","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"failed","Mon Jan 15 00:50:51 GMT 2024","Mon Jan 15 00:50:51 GMT 2024","2","","","","","","Validate Council Output [CastlepointDistrictCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:11 GMT 2024","Mon Jan 15 00:51:11 GMT 2024","113","","","","","","Validate Council Output [LeedsCityCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:56 GMT 2024","Mon Jan 15 00:52:01 GMT 2024","4318","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"failed","Mon Jan 15 00:51:23 GMT 2024","Mon Jan 15 00:51:23 GMT 2024","106","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:49 GMT 2024","Mon Jan 15 00:51:53 GMT 2024","4251","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"passed","Mon Jan 15 00:51:26 GMT 2024","Mon Jan 15 00:51:27 GMT 2024","919","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"passed","Mon Jan 15 00:50:51 GMT 2024","Mon Jan 15 00:50:53 GMT 2024","1980","","","","","","Validate Council Output [CharnwoodBoroughCouncil-None-None]",""
"passed","Mon Jan 15 00:51:49 GMT 2024","Mon Jan 15 00:51:50 GMT 2024","1106","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"passed","Mon Jan 15 00:51:43 GMT 2024","Mon Jan 15 00:51:46 GMT 2024","2486","","","","","","Validate Council Output [TorbayCouncil-None-None]",""
"passed","Mon Jan 15 00:51:27 GMT 2024","Mon Jan 15 00:51:28 GMT 2024","1523","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"passed","Mon Jan 15 00:51:37 GMT 2024","Mon Jan 15 00:51:46 GMT 2024","8907","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"passed","Mon Jan 15 00:51:11 GMT 2024","Mon Jan 15 00:51:14 GMT 2024","3111","","","","","","Validate Council Output [NewportCityCouncil-None-None]",""
"passed","Mon Jan 15 00:51:21 GMT 2024","Mon Jan 15 00:51:22 GMT 2024","644","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"passed","Mon Jan 15 00:50:58 GMT 2024","Mon Jan 15 00:50:59 GMT 2024","1319","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"failed","Mon Jan 15 00:50:59 GMT 2024","Mon Jan 15 00:50:59 GMT 2024","2","","","","","","Validate Council Output [EastRidingCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:50 GMT 2024","Mon Jan 15 00:51:54 GMT 2024","3956","","","","","","Validate Council Output [WiganBoroughCouncil-None-None]",""
"passed","Mon Jan 15 00:51:19 GMT 2024","Mon Jan 15 00:51:21 GMT 2024","2320","","","","","","Validate Council Output [GlasgowCityCouncil-None-None]",""
"failed","Mon Jan 15 00:51:21 GMT 2024","Mon Jan 15 00:51:21 GMT 2024","3","","","","","","Validate Council Output [HaltonBoroughCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:27 GMT 2024","Mon Jan 15 00:51:30 GMT 2024","3543","","","","","","Validate Council Output [NorthLincolnshireCouncil-None-None]",""
"passed","Mon Jan 15 00:51:14 GMT 2024","Mon Jan 15 00:51:16 GMT 2024","1265","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"passed","Mon Jan 15 00:50:53 GMT 2024","Mon Jan 15 00:50:55 GMT 2024","2679","","","","","","Validate Council Output [BuryCouncil-None-None]",""
"passed","Mon Jan 15 00:51:04 GMT 2024","Mon Jan 15 00:51:11 GMT 2024","6590","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"passed","Mon Jan 15 00:51:46 GMT 2024","Mon Jan 15 00:51:47 GMT 2024","1193","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"passed","Mon Jan 15 00:51:03 GMT 2024","Mon Jan 15 00:51:04 GMT 2024","899","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"failed","Mon Jan 15 00:51:17 GMT 2024","Mon Jan 15 00:51:17 GMT 2024","217","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:04 GMT 2024","Mon Jan 15 00:51:11 GMT 2024","7414","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"passed","Mon Jan 15 00:51:13 GMT 2024","Mon Jan 15 00:51:20 GMT 2024","6163","","","","","","Validate Council Output [NottinghamCityCouncil-None-None]",""
"passed","Mon Jan 15 00:51:33 GMT 2024","Mon Jan 15 00:51:43 GMT 2024","10177","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"failed","Mon Jan 15 00:50:45 GMT 2024","Mon Jan 15 00:50:46 GMT 2024","676","","","","","","Validate Council Output [CalderdaleCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:50:52 GMT 2024","Mon Jan 15 00:50:52 GMT 2024","114","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:50:50 GMT 2024","Mon Jan 15 00:50:51 GMT 2024","879","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"passed","Mon Jan 15 00:51:20 GMT 2024","Mon Jan 15 00:51:23 GMT 2024","3435","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"failed","Mon Jan 15 00:51:49 GMT 2024","Mon Jan 15 00:51:49 GMT 2024","134","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
"passed","Mon Jan 15 00:51:16 GMT 2024","Mon Jan 15 00:51:17 GMT 2024","1610","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"failed","Mon Jan 15 00:51:11 GMT 2024","Mon Jan 15 00:51:12 GMT 2024","1101","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"failed","Mon Jan 15 00:50:53 GMT 2024","Mon Jan 15 00:50:53 GMT 2024","2","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:13 GMT 2024","Mon Jan 15 00:51:14 GMT 2024","1095","","","","","","Validate Council Output [NorthNorthamptonshireCouncil-None-None]",""
"failed","Mon Jan 15 00:51:02 GMT 2024","Mon Jan 15 00:51:03 GMT 2024","1287","","","","","","Validate Council Output [HuntingdonDistrictCouncil-None-None]",""
"failed","Mon Jan 15 00:51:30 GMT 2024","Mon Jan 15 00:51:31 GMT 2024","115","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:41 GMT 2024","Mon Jan 15 00:53:51 GMT 2024","129349","","","","","","Validate Council Output [ValeofGlamorganCouncil-None-None]",""
