"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jan 18 00:48:20 GMT 2024","Thu Jan 18 00:48:21 GMT 2024","703","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Thu Jan 18 00:48:09 GMT 2024","Thu Jan 18 00:48:11 GMT 2024","2171","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"passed","Thu Jan 18 00:48:37 GMT 2024","Thu Jan 18 00:48:40 GMT 2024","3046","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"failed","Thu Jan 18 00:48:31 GMT 2024","Thu Jan 18 00:48:31 GMT 2024","3","","","","","","Validate Council Output [WakefieldCityCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:48:18 GMT 2024","Thu Jan 18 00:48:19 GMT 2024","232","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:47:56 GMT 2024","Thu Jan 18 00:47:56 GMT 2024","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"passed","Thu Jan 18 00:48:08 GMT 2024","Thu Jan 18 00:48:09 GMT 2024","1100","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"failed","Thu Jan 18 00:48:14 GMT 2024","Thu Jan 18 00:48:14 GMT 2024","2","","","","","","Validate Council Output [SevenoaksDistrictCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:48:23 GMT 2024","Thu Jan 18 00:48:23 GMT 2024","65","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:48:11 GMT 2024","Thu Jan 18 00:48:13 GMT 2024","1986","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"failed","Thu Jan 18 00:47:48 GMT 2024","Thu Jan 18 00:47:49 GMT 2024","1372","","","","","","Validate Council Output [HuntingdonDistrictCouncil-None-None]",""
"passed","Thu Jan 18 00:48:21 GMT 2024","Thu Jan 18 00:48:22 GMT 2024","955","","","","","","Validate Council Output [SouthAyrshireCouncil-None-None]",""
"passed","Thu Jan 18 00:47:58 GMT 2024","Thu Jan 18 00:47:59 GMT 2024","963","","","","","","Validate Council Output [MalvernHillsDC-None-None]",""
"passed","Thu Jan 18 00:48:22 GMT 2024","Thu Jan 18 00:48:25 GMT 2024","2857","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"passed","Thu Jan 18 00:47:37 GMT 2024","Thu Jan 18 00:47:42 GMT 2024","5105","","","","","","Validate Council Output [CardiffCouncil-None-None]",""
"passed","Thu Jan 18 00:47:46 GMT 2024","Thu Jan 18 00:47:48 GMT 2024","1444","","","","","","Validate Council Output [DoncasterCouncil-None-None]",""
"passed","Thu Jan 18 00:48:25 GMT 2024","Thu Jan 18 00:48:27 GMT 2024","1497","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"failed","Thu Jan 18 00:47:56 GMT 2024","Thu Jan 18 00:47:57 GMT 2024","1788","","","","","","Validate Council Output [LondonBoroughRedbridge-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:47:35 GMT 2024","Thu Jan 18 00:47:36 GMT 2024","927","","","","","","Validate Council Output [ConwyCountyBorough-None-None]",""
"passed","Thu Jan 18 00:47:52 GMT 2024","Thu Jan 18 00:47:55 GMT 2024","3149","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"failed","Thu Jan 18 00:47:45 GMT 2024","Thu Jan 18 00:47:46 GMT 2024","139","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:48:27 GMT 2024","Thu Jan 18 00:48:28 GMT 2024","779","","","","","","Validate Council Output [ValeofGlamorganCouncil-None-None]",""
"failed","Thu Jan 18 00:48:24 GMT 2024","Thu Jan 18 00:48:25 GMT 2024","3","","","","","","Validate Council Output [HaltonBoroughCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:47:41 GMT 2024","Thu Jan 18 00:47:42 GMT 2024","931","","","","","","Validate Council Output [BromleyBoroughCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:47:35 GMT 2024","Thu Jan 18 00:47:35 GMT 2024","243","","","","","","Validate Council Output [BoltonCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:47:45 GMT 2024","Thu Jan 18 00:47:47 GMT 2024","2515","","","","","","Validate Council Output [HarrogateBoroughCouncil-None-None]",""
"passed","Thu Jan 18 00:48:36 GMT 2024","Thu Jan 18 00:48:42 GMT 2024","5947","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"passed","Thu Jan 18 00:48:14 GMT 2024","Thu Jan 18 00:48:16 GMT 2024","2561","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
"passed","Thu Jan 18 00:48:42 GMT 2024","Thu Jan 18 00:48:42 GMT 2024","499","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"failed","Thu Jan 18 00:47:41 GMT 2024","Thu Jan 18 00:47:46 GMT 2024","5166","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"passed","Thu Jan 18 00:48:35 GMT 2024","Thu Jan 18 00:48:37 GMT 2024","1574","","","","","","Validate Council Output [WealdenDistrictCouncil-None-None]",""
"passed","Thu Jan 18 00:47:39 GMT 2024","Thu Jan 18 00:47:40 GMT 2024","698","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"passed","Thu Jan 18 00:47:37 GMT 2024","Thu Jan 18 00:47:38 GMT 2024","917","","","","","","Validate Council Output [BarnsleyMBCouncil-None-None]",""
"failed","Thu Jan 18 00:48:25 GMT 2024","Thu Jan 18 00:50:36 GMT 2024","131268","","","","","","Validate Council Output [TamesideMBCouncil-None-None]",""
"failed","Thu Jan 18 00:48:36 GMT 2024","Thu Jan 18 00:48:36 GMT 2024","3","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:48:28 GMT 2024","Thu Jan 18 00:48:31 GMT 2024","2837","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"passed","Thu Jan 18 00:47:57 GMT 2024","Thu Jan 18 00:48:06 GMT 2024","8840","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"failed","Thu Jan 18 00:47:35 GMT 2024","Thu Jan 18 00:47:36 GMT 2024","709","","","","","","Validate Council Output [CalderdaleCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:48:21 GMT 2024","Thu Jan 18 00:48:22 GMT 2024","1519","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"failed","Thu Jan 18 00:47:43 GMT 2024","Thu Jan 18 00:47:43 GMT 2024","2","","","","","","Validate Council Output [BexleyCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:47:48 GMT 2024","Thu Jan 18 00:47:49 GMT 2024","1255","","","","","","Validate Council Output [DorsetCouncil-None-None]",""
"passed","Thu Jan 18 00:48:22 GMT 2024","Thu Jan 18 00:48:24 GMT 2024","2212","","","","","","Validate Council Output [GlasgowCityCouncil-None-None]",""
"failed","Thu Jan 18 00:47:59 GMT 2024","Thu Jan 18 00:47:59 GMT 2024","53","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:47:35 GMT 2024","Thu Jan 18 00:47:35 GMT 2024","131","","","","","","Validate Council Output [BlackburnCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:48:09 GMT 2024","Thu Jan 18 00:48:11 GMT 2024","2689","","","","","","Validate Council Output [NottinghamCityCouncil-None-None]",""
"failed","Thu Jan 18 00:47:49 GMT 2024","Thu Jan 18 00:47:56 GMT 2024","6344","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"passed","Thu Jan 18 00:47:36 GMT 2024","Thu Jan 18 00:47:37 GMT 2024","735","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"failed","Thu Jan 18 00:48:11 GMT 2024","Thu Jan 18 00:48:11 GMT 2024","68","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:48:16 GMT 2024","Thu Jan 18 00:48:21 GMT 2024","4505","","","","","","Validate Council Output [ShropshireCouncil-None-None]",""
"passed","Thu Jan 18 00:48:34 GMT 2024","Thu Jan 18 00:48:37 GMT 2024","3007","","","","","","Validate Council Output [WiganBoroughCouncil-None-None]",""
"passed","Thu Jan 18 00:48:31 GMT 2024","Thu Jan 18 00:48:35 GMT 2024","4819","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"passed","Thu Jan 18 00:47:50 GMT 2024","Thu Jan 18 00:47:56 GMT 2024","6853","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"passed","Thu Jan 18 00:48:33 GMT 2024","Thu Jan 18 00:48:34 GMT 2024","950","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"passed","Thu Jan 18 00:48:25 GMT 2024","Thu Jan 18 00:48:34 GMT 2024","9424","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"passed","Thu Jan 18 00:47:35 GMT 2024","Thu Jan 18 00:47:37 GMT 2024","1660","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"failed","Thu Jan 18 00:47:55 GMT 2024","Thu Jan 18 00:47:56 GMT 2024","668","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"passed","Thu Jan 18 00:47:44 GMT 2024","Thu Jan 18 00:47:51 GMT 2024","7225","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"passed","Thu Jan 18 00:47:51 GMT 2024","Thu Jan 18 00:48:20 GMT 2024","29067","","","","","","Validate Council Output [ChorleyCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:47:47 GMT 2024","Thu Jan 18 00:47:49 GMT 2024","2292","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"passed","Thu Jan 18 00:48:37 GMT 2024","Thu Jan 18 00:48:58 GMT 2024","20528","","","","","","Validate Council Output [WiltshireCouncil-None-None]",""
"passed","Thu Jan 18 00:47:46 GMT 2024","Thu Jan 18 00:47:47 GMT 2024","1084","","","","","","Validate Council Output [EnvironmentFirst-None-None]",""
"passed","Thu Jan 18 00:48:15 GMT 2024","Thu Jan 18 00:48:21 GMT 2024","6036","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"passed","Thu Jan 18 00:48:10 GMT 2024","Thu Jan 18 00:48:13 GMT 2024","2900","","","","","","Validate Council Output [RhonddaCynonTaffCouncil-None-None]",""
"failed","Thu Jan 18 00:47:47 GMT 2024","Thu Jan 18 00:47:47 GMT 2024","3","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:47:40 GMT 2024","Thu Jan 18 00:47:43 GMT 2024","2495","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"passed","Thu Jan 18 00:48:13 GMT 2024","Thu Jan 18 00:48:15 GMT 2024","1564","","","","","","Validate Council Output [RochdaleCouncil-None-None]",""
"failed","Thu Jan 18 00:47:56 GMT 2024","Thu Jan 18 00:47:56 GMT 2024","58","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:48:23 GMT 2024","Thu Jan 18 00:48:24 GMT 2024","1505","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"failed","Thu Jan 18 00:47:46 GMT 2024","Thu Jan 18 00:47:46 GMT 2024","148","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:47:59 GMT 2024","Thu Jan 18 00:48:05 GMT 2024","6598","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"passed","Thu Jan 18 00:48:19 GMT 2024","Thu Jan 18 00:48:21 GMT 2024","1808","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"passed","Thu Jan 18 00:47:36 GMT 2024","Thu Jan 18 00:47:41 GMT 2024","4767","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Thu Jan 18 00:47:44 GMT 2024","Thu Jan 18 00:47:45 GMT 2024","1492","","","","","","Validate Council Output [EastleighBoroughCouncil-None-None]",""
"failed","Thu Jan 18 00:47:42 GMT 2024","Thu Jan 18 00:47:42 GMT 2024","58","","","","","","Validate Council Output [BroxtoweBoroughCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:48:13 GMT 2024","Thu Jan 18 00:48:14 GMT 2024","165","","","","","","Validate Council Output [PrestonCityCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:47:55 GMT 2024","Thu Jan 18 00:47:55 GMT 2024","2","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:47:56 GMT 2024","Thu Jan 18 00:47:56 GMT 2024","54","","","","","","Validate Council Output [LeedsCityCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:48:07 GMT 2024","Thu Jan 18 00:48:10 GMT 2024","3262","","","","","","Validate Council Output [NorthLincolnshireCouncil-None-None]",""
"passed","Thu Jan 18 00:47:43 GMT 2024","Thu Jan 18 00:47:45 GMT 2024","2077","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"failed","Thu Jan 18 00:47:46 GMT 2024","Thu Jan 18 00:47:46 GMT 2024","146","","","","","","Validate Council Output [EastSuffolkCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:47:40 GMT 2024","Thu Jan 18 00:47:40 GMT 2024","668","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"passed","Thu Jan 18 00:47:43 GMT 2024","Thu Jan 18 00:47:44 GMT 2024","581","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"failed","Thu Jan 18 00:48:21 GMT 2024","Thu Jan 18 00:48:21 GMT 2024","58","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:47:37 GMT 2024","Thu Jan 18 00:47:37 GMT 2024","69","","","","","","Validate Council Output [BarnetCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:48:22 GMT 2024","Thu Jan 18 00:48:24 GMT 2024","1781","","","","","","Validate Council Output [SouthCambridgeshireCouncil-None-None]",""
"passed","Thu Jan 18 00:48:05 GMT 2024","Thu Jan 18 00:48:08 GMT 2024","2648","","","","","","Validate Council Output [NorthNorthamptonshireCouncil-None-None]",""
"passed","Thu Jan 18 00:47:57 GMT 2024","Thu Jan 18 00:47:59 GMT 2024","1380","","","","","","Validate Council Output [LiverpoolCityCouncil-None-None]",""
"passed","Thu Jan 18 00:47:36 GMT 2024","Thu Jan 18 00:47:41 GMT 2024","5261","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"passed","Thu Jan 18 00:47:57 GMT 2024","Thu Jan 18 00:47:58 GMT 2024","972","","","","","","Validate Council Output [MaldonDistrictCouncil-None-None]",""
"passed","Thu Jan 18 00:48:06 GMT 2024","Thu Jan 18 00:48:08 GMT 2024","2598","","","","","","Validate Council Output [NewportCityCouncil-None-None]",""
"failed","Thu Jan 18 00:47:42 GMT 2024","Thu Jan 18 00:47:42 GMT 2024","2","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:47:36 GMT 2024","Thu Jan 18 00:47:36 GMT 2024","2","","","","","","Validate Council Output [BrightonandHoveCityCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:47:56 GMT 2024","Thu Jan 18 00:47:57 GMT 2024","846","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"failed","Thu Jan 18 00:47:49 GMT 2024","Thu Jan 18 00:47:49 GMT 2024","540","","","","","","Validate Council Output [KingstonUponThamesCouncil-None-None]",""
"failed","Thu Jan 18 00:48:34 GMT 2024","Thu Jan 18 00:48:34 GMT 2024","54","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 00:48:21 GMT 2024","Thu Jan 18 00:48:22 GMT 2024","1133","","","","","","Validate Council Output [GedlingBoroughCouncil-None-None]",""
"passed","Thu Jan 18 00:48:34 GMT 2024","Thu Jan 18 00:48:36 GMT 2024","1975","","","","","","Validate Council Output [TonbridgeAndMallingBC-None-None]",""
"failed","Thu Jan 18 00:48:22 GMT 2024","Thu Jan 18 00:48:22 GMT 2024","508","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"passed","Thu Jan 18 00:48:32 GMT 2024","Thu Jan 18 00:48:33 GMT 2024","948","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"passed","Thu Jan 18 00:48:30 GMT 2024","Thu Jan 18 00:48:32 GMT 2024","1887","","","","","","Validate Council Output [TorbayCouncil-None-None]",""
"failed","Thu Jan 18 00:48:13 GMT 2024","Thu Jan 18 00:48:13 GMT 2024","60","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 00:48:24 GMT 2024","Thu Jan 18 00:48:25 GMT 2024","665","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
