"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 15 00:51:22 GMT 2024","Mon Jan 15 00:51:24 GMT 2024","2603","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"failed","Mon Jan 15 00:50:46 GMT 2024","Mon Jan 15 00:50:46 GMT 2024","3","","","","","","Validate Council Output [BrightonandHoveCityCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:17 GMT 2024","Mon Jan 15 00:51:18 GMT 2024","1387","","","","","","Validate Council Output [GedlingBoroughCouncil-None-None]",""
"passed","Mon Jan 15 00:50:55 GMT 2024","Mon Jan 15 00:50:56 GMT 2024","1401","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"passed","Mon Jan 15 00:50:51 GMT 2024","Mon Jan 15 00:50:52 GMT 2024","1217","","","","","","Validate Council Output [DorsetCouncil-None-None]",""
"passed","Mon Jan 15 00:51:23 GMT 2024","Mon Jan 15 00:51:32 GMT 2024","8821","","","","","","Validate Council Output [RugbyBoroughCouncil-None-None]",""
"failed","Mon Jan 15 00:51:16 GMT 2024","Mon Jan 15 00:51:16 GMT 2024","753","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Mon Jan 15 00:50:45 GMT 2024","Mon Jan 15 00:50:47 GMT 2024","1900","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"passed","Mon Jan 15 00:51:04 GMT 2024","Mon Jan 15 00:51:11 GMT 2024","7228","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"passed","Mon Jan 15 00:51:25 GMT 2024","Mon Jan 15 00:51:27 GMT 2024","1558","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"failed","Mon Jan 15 00:51:23 GMT 2024","Mon Jan 15 00:51:23 GMT 2024","107","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:18 GMT 2024","Mon Jan 15 00:51:21 GMT 2024","2530","","","","","","Validate Council Output [GlasgowCityCouncil-None-None]",""
"passed","Mon Jan 15 00:51:39 GMT 2024","Mon Jan 15 00:51:48 GMT 2024","8821","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"passed","Mon Jan 15 00:51:26 GMT 2024","Mon Jan 15 00:51:28 GMT 2024","1946","","","","","","Validate Council Output [SouthCambridgeshireCouncil-None-None]",""
"passed","Mon Jan 15 00:51:21 GMT 2024","Mon Jan 15 00:51:22 GMT 2024","686","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"failed","Mon Jan 15 00:50:47 GMT 2024","Mon Jan 15 00:50:48 GMT 2024","148","","","","","","Validate Council Output [BarnetCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:02 GMT 2024","Mon Jan 15 00:51:02 GMT 2024","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"failed","Mon Jan 15 00:51:10 GMT 2024","Mon Jan 15 00:51:10 GMT 2024","3","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:19 GMT 2024","Mon Jan 15 00:51:19 GMT 2024","3","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:50:52 GMT 2024","Mon Jan 15 00:50:53 GMT 2024","919","","","","","","Validate Council Output [BromleyBoroughCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:02 GMT 2024","Mon Jan 15 00:51:08 GMT 2024","6510","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"passed","Mon Jan 15 00:51:31 GMT 2024","Mon Jan 15 00:51:33 GMT 2024","1632","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"failed","Mon Jan 15 00:51:21 GMT 2024","Mon Jan 15 00:51:21 GMT 2024","199","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:02 GMT 2024","Mon Jan 15 00:51:03 GMT 2024","195","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:50:47 GMT 2024","Mon Jan 15 00:50:50 GMT 2024","3112","","","","","","Validate Council Output [CardiffCouncil-None-None]",""
"failed","Mon Jan 15 00:50:50 GMT 2024","Mon Jan 15 00:50:50 GMT 2024","2","","","","","","Validate Council Output [CastlepointDistrictCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:10 GMT 2024","Mon Jan 15 00:51:11 GMT 2024","923","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"passed","Mon Jan 15 00:51:52 GMT 2024","Mon Jan 15 00:51:53 GMT 2024","680","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"failed","Mon Jan 15 00:50:48 GMT 2024","Mon Jan 15 00:50:49 GMT 2024","1455","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"passed","Mon Jan 15 00:51:28 GMT 2024","Mon Jan 15 00:51:29 GMT 2024","704","","","","","","Validate Council Output [SouthGloucestershireCouncil-None-None]",""
"passed","Mon Jan 15 00:50:53 GMT 2024","Mon Jan 15 00:50:57 GMT 2024","4062","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"failed","Mon Jan 15 00:51:00 GMT 2024","Mon Jan 15 00:51:01 GMT 2024","1244","","","","","","Validate Council Output [HuntingdonDistrictCouncil-None-None]",""
"passed","Mon Jan 15 00:51:34 GMT 2024","Mon Jan 15 00:51:36 GMT 2024","1885","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"passed","Mon Jan 15 00:53:43 GMT 2024","Mon Jan 15 00:53:55 GMT 2024","11857","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"failed","Mon Jan 15 00:51:01 GMT 2024","Mon Jan 15 00:51:03 GMT 2024","1869","","","","","","Validate Council Output [LondonBoroughRedbridge-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:08 GMT 2024","Mon Jan 15 00:51:10 GMT 2024","1506","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"passed","Mon Jan 15 00:51:24 GMT 2024","Mon Jan 15 00:51:25 GMT 2024","787","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
"passed","Mon Jan 15 00:51:49 GMT 2024","Mon Jan 15 00:51:52 GMT 2024","2891","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"passed","Mon Jan 15 00:51:52 GMT 2024","Mon Jan 15 00:51:56 GMT 2024","4263","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"passed","Mon Jan 15 00:51:34 GMT 2024","Mon Jan 15 00:51:36 GMT 2024","2263","","","","","","Validate Council Output [TonbridgeAndMallingBC-None-None]",""
"failed","Mon Jan 15 00:51:00 GMT 2024","Mon Jan 15 00:51:00 GMT 2024","3","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:50:57 GMT 2024","Mon Jan 15 00:51:00 GMT 2024","3064","","","","","","Validate Council Output [HarrogateBoroughCouncil-None-None]",""
"passed","Mon Jan 15 00:50:46 GMT 2024","Mon Jan 15 00:50:47 GMT 2024","1007","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"passed","Mon Jan 15 00:50:51 GMT 2024","Mon Jan 15 00:50:54 GMT 2024","2755","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"failed","Mon Jan 15 00:51:11 GMT 2024","Mon Jan 15 00:51:11 GMT 2024","119","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:19 GMT 2024","Mon Jan 15 00:51:19 GMT 2024","105","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:50:47 GMT 2024","Mon Jan 15 00:50:48 GMT 2024","1183","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Mon Jan 15 00:51:30 GMT 2024","Mon Jan 15 00:51:34 GMT 2024","3891","","","","","","Validate Council Output [StockportBoroughCouncil-None-None]",""
"failed","Mon Jan 15 00:51:09 GMT 2024","Mon Jan 15 00:51:10 GMT 2024","1109","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"passed","Mon Jan 15 00:50:50 GMT 2024","Mon Jan 15 00:50:51 GMT 2024","809","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"failed","Mon Jan 15 00:51:21 GMT 2024","Mon Jan 15 00:51:21 GMT 2024","3","","","","","","Validate Council Output [GuildfordCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:32 GMT 2024","Mon Jan 15 00:51:32 GMT 2024","101","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 00:51:39 GMT 2024","Mon Jan 15 00:53:49 GMT 2024","130252","","","","","","Validate Council Output [ValeofGlamorganCouncil-None-None]",""
"failed","Mon Jan 15 00:50:56 GMT 2024","Mon Jan 15 00:51:01 GMT 2024","4825","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"passed","Mon Jan 15 00:50:53 GMT 2024","Mon Jan 15 00:50:55 GMT 2024","2129","","","","","","Validate Council Output [BuryCouncil-None-None]",""
"failed","Mon Jan 15 00:51:45 GMT 2024","Mon Jan 15 00:51:45 GMT 2024","2","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 00:51:24 GMT 2024","Mon Jan 15 00:51:26 GMT 2024","1655","","","","","","Validate Council Output [SouthAyrshireCouncil-None-None]",""
"passed","Mon Jan 15 00:50:55 GMT 2024","Mon Jan 15 00:50:56 GMT 2024","921","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"failed","Mon Jan 15 00:51:41 GMT 2024","Mon Jan 15 00:51:41 GMT 2024","3","","","","","","Validate Council Output [WakefieldCityCouncil-http://selenium:4444-local]",""
